"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q","total_v"
"AUS","Australia","VUT","Vanuatu","030627",2018,"HS12",1.5,7.463
"AUS","Australia","VUT","Vanuatu","160521",2018,"HS12",0.125,1.803
"AUT","Austria","BGR","Bulgaria","160521",2018,"HS12",0.002,0.036
"AUT","Austria","CHE","Switzerland","030616",2018,"HS12",0.046,1.527
"AUT","Austria","CHE","Switzerland","030617",2018,"HS12",0.884,20.956
"AUT","Austria","CHE","Switzerland","030627",2018,"HS12",0.035,29.8
"AUT","Austria","CHE","Switzerland","160521",2018,"HS12",1.801,37.673
"AUT","Austria","CHE","Switzerland","160529",2018,"HS12",0.021,0.816
"AUT","Austria","CYP","Cyprus","030616",2018,"HS12",0.07,0.536
"AUT","Austria","CZE","Czechia","030616",2018,"HS12",8.407,75.294
"AUT","Austria","CZE","Czechia","030617",2018,"HS12",21.579,83.924
"AUT","Austria","CZE","Czechia","030627",2018,"HS12",0.042,0.57
"AUT","Austria","CZE","Czechia","160521",2018,"HS12",14.384,113.911
"AUT","Austria","CZE","Czechia","160529",2018,"HS12",0.635,16.514
"AUT","Austria","DEU","Germany","030616",2018,"HS12",1.506,7.498
"AUT","Austria","DEU","Germany","030617",2018,"HS12",55.223,349.369
"AUT","Austria","DEU","Germany","030627",2018,"HS12",1.877,17.733
"AUT","Austria","DEU","Germany","160521",2018,"HS12",26.943,365.365
"AUT","Austria","DEU","Germany","160529",2018,"HS12",2.387,16.44
"AUT","Austria","DNK","Denmark","030616",2018,"HS12",0.264,2.037
"AUT","Austria","DNK","Denmark","030617",2018,"HS12",1.944,33.998
"AUT","Austria","DNK","Denmark","160521",2018,"HS12",2.127,24.473
"AUT","Austria","FRA","France","030617",2018,"HS12",0.001,0.023
"AUT","Austria","FRA","France","160521",2018,"HS12",0.014,0.323
"AUT","Austria","GBR","United Kingdom","030617",2018,"HS12",0.329,7.448
"AUT","Austria","GBR","United Kingdom","030626",2018,"HS12",0.074,0.902
"AUT","Austria","GBR","United Kingdom","160521",2018,"HS12",0.019,0.255
"AUT","Austria","GBR","United Kingdom","160529",2018,"HS12",0.003,0.046
"AUT","Austria","GRC","Greece","030617",2018,"HS12",6.075,40.808
"AUT","Austria","GRC","Greece","160521",2018,"HS12",2.5,33.611
"AUT","Austria","HRV","Croatia","030616",2018,"HS12",0.764,13.681
"AUT","Austria","HRV","Croatia","030617",2018,"HS12",3.294,132.043
"AUT","Austria","HRV","Croatia","030627",2018,"HS12",0.005,0.049
"AUT","Austria","HRV","Croatia","160521",2018,"HS12",0.004,0.047
"AUT","Austria","HRV","Croatia","160529",2018,"HS12",0.662,22.205
"AUT","Austria","HUN","Hungary","030616",2018,"HS12",110.773,760.797
"AUT","Austria","HUN","Hungary","030617",2018,"HS12",119.548,789.068
"AUT","Austria","HUN","Hungary","030626",2018,"HS12",0.05,1.149
"AUT","Austria","HUN","Hungary","030627",2018,"HS12",0.145,2.477
"AUT","Austria","HUN","Hungary","160521",2018,"HS12",9.842,121.318
"AUT","Austria","HUN","Hungary","160529",2018,"HS12",0.612,10.846
"AUT","Austria","IND","India","030617",2018,"HS12",21,68.511
"AUT","Austria","IRL","Ireland","160521",2018,"HS12",2.36,21.526
"AUT","Austria","ITA","Italy","030616",2018,"HS12",0.972,18.059
"AUT","Austria","ITA","Italy","030617",2018,"HS12",6.262,96.785
"AUT","Austria","ITA","Italy","030627",2018,"HS12",0.297,3.351
"AUT","Austria","ITA","Italy","160521",2018,"HS12",5.97,90.16
"AUT","Austria","ITA","Italy","160529",2018,"HS12",1.015,23.96
"AUT","Austria","MDV","Maldives","030617",2018,"HS12",0.8,3.399
"AUT","Austria","MLT","Malta","160529",2018,"HS12",0.011,0.199
"AUT","Austria","NLD","Netherlands","030616",2018,"HS12",9.961,75.396
"AUT","Austria","NLD","Netherlands","030617",2018,"HS12",3.406,48.39
"AUT","Austria","NLD","Netherlands","030627",2018,"HS12",0.123,2.24
"AUT","Austria","NLD","Netherlands","160521",2018,"HS12",1.604,14.571
"AUT","Austria","NLD","Netherlands","160529",2018,"HS12",0.164,1.903
"AUT","Austria","NZL","New Zealand","030617",2018,"HS12",23.8,214.558
"AUT","Austria","POL","Poland","030616",2018,"HS12",1.569,4.075
"AUT","Austria","POL","Poland","030617",2018,"HS12",12.172,161.297
"AUT","Austria","POL","Poland","030627",2018,"HS12",0.126,1.108
"AUT","Austria","POL","Poland","160521",2018,"HS12",52.356,120.027
"AUT","Austria","ROU","Romania","030616",2018,"HS12",0.021,0.182
"AUT","Austria","ROU","Romania","030617",2018,"HS12",0.538,0.729
"AUT","Austria","ROU","Romania","030627",2018,"HS12",1.189,32.17
"AUT","Austria","ROU","Romania","160521",2018,"HS12",4.13,20.266
"AUT","Austria","ROU","Romania","160529",2018,"HS12",0.348,10.966
"AUT","Austria","SVK","Slovakia","030616",2018,"HS12",10.191,59.003
"AUT","Austria","SVK","Slovakia","030617",2018,"HS12",38.094,251.906
"AUT","Austria","SVK","Slovakia","030627",2018,"HS12",0.484,5.19
"AUT","Austria","SVK","Slovakia","160521",2018,"HS12",14.697,122.871
"AUT","Austria","SVK","Slovakia","160529",2018,"HS12",0.214,2.423
"AUT","Austria","SVN","Slovenia","030616",2018,"HS12",11.855,56.922
"AUT","Austria","SVN","Slovenia","030617",2018,"HS12",4.159,20.076
"AUT","Austria","SVN","Slovenia","030627",2018,"HS12",0.037,0.239
"AUT","Austria","SVN","Slovenia","160521",2018,"HS12",3.48,12.009
"AUT","Austria","SVN","Slovenia","160529",2018,"HS12",0.837,21.767
"BEL","Belgium","AGO","Angola","030617",2018,"HS12",0.008,0.046
"BEL","Belgium","ARE","United Arab Emirates","030617",2018,"HS12",0.003,0.049
"BEL","Belgium","ARE","United Arab Emirates","160521",2018,"HS12",0.013,0.094
"BEL","Belgium","AUT","Austria","030616",2018,"HS12",2.301,20.232
"BEL","Belgium","AUT","Austria","030617",2018,"HS12",280.697,3057.231
"BEL","Belgium","AUT","Austria","030626",2018,"HS12",39.621,335.07
"BEL","Belgium","AUT","Austria","030627",2018,"HS12",7.289,102.088
"BEL","Belgium","AUT","Austria","160521",2018,"HS12",110.145,1117.565
"BEL","Belgium","AUT","Austria","160529",2018,"HS12",6.567,36.05
"BEL","Belgium","AZE","Azerbaijan","030617",2018,"HS12",3.21,55.726
"BEL","Belgium","AZE","Azerbaijan","030626",2018,"HS12",0.181,2.929
"BEL","Belgium","AZE","Azerbaijan","160521",2018,"HS12",0.099,1.93
"BEL","Belgium","BDI","Burundi","030616",2018,"HS12",0.013,0.129
"BEL","Belgium","BDI","Burundi","030617",2018,"HS12",0.059,1.615
"BEL","Belgium","BEL","Belgium","030616",2018,"HS12",44.531,224.146
"BEL","Belgium","BEL","Belgium","030617",2018,"HS12",495.908,4584.607
"BEL","Belgium","BEL","Belgium","030626",2018,"HS12",7.671,276.955
"BEL","Belgium","BEL","Belgium","030627",2018,"HS12",33.247,588.254
"BEL","Belgium","BEL","Belgium","160521",2018,"HS12",159.82,2302.093
"BEL","Belgium","BEL","Belgium","160529",2018,"HS12",53.521,784.684
"BEL","Belgium","BGD","Bangladesh","030617",2018,"HS12",18.676,222.715
"BEL","Belgium","BGR","Bulgaria","030617",2018,"HS12",72.489,812.345
"BEL","Belgium","BGR","Bulgaria","030627",2018,"HS12",21.844,193.231
"BEL","Belgium","BGR","Bulgaria","160521",2018,"HS12",22.293,183.366
"BEL","Belgium","BGR","Bulgaria","160529",2018,"HS12",6.321,122.319
"BEL","Belgium","CHE","Switzerland","030616",2018,"HS12",1.519,26.003
"BEL","Belgium","CHE","Switzerland","030617",2018,"HS12",79.968,1064.442
"BEL","Belgium","CHE","Switzerland","030627",2018,"HS12",0.09,1.03
"BEL","Belgium","CHE","Switzerland","160521",2018,"HS12",2.127,34.135
"BEL","Belgium","CHE","Switzerland","160529",2018,"HS12",7.111,185.343
"BEL","Belgium","CIV","Côte d’Ivoire","160529",2018,"HS12",0.004,0.01
"BEL","Belgium","CMR","Cameroon","030617",2018,"HS12",0.235,4.428
"BEL","Belgium","CMR","Cameroon","160529",2018,"HS12",0.138,0.946
"BEL","Belgium","COD","Congo - Kinshasa","030617",2018,"HS12",0.912,11.064
"BEL","Belgium","COD","Congo - Kinshasa","160521",2018,"HS12",0.104,0.819
"BEL","Belgium","COD","Congo - Kinshasa","160529",2018,"HS12",0.428,12.876
"BEL","Belgium","COG","Congo - Brazzaville","030617",2018,"HS12",0.311,8.633
"BEL","Belgium","COG","Congo - Brazzaville","160521",2018,"HS12",0.183,1.198
"BEL","Belgium","COG","Congo - Brazzaville","160529",2018,"HS12",0.087,0.647
"BEL","Belgium","CPV","Cape Verde","030617",2018,"HS12",0.85,9.459
"BEL","Belgium","CYP","Cyprus","030617",2018,"HS12",30.275,303.148
"BEL","Belgium","CYP","Cyprus","160521",2018,"HS12",8.004,74.791
"BEL","Belgium","CYP","Cyprus","160529",2018,"HS12",0.468,11.105
"BEL","Belgium","CZE","Czechia","030616",2018,"HS12",11.407,90.059
"BEL","Belgium","CZE","Czechia","030617",2018,"HS12",26.631,442.513
"BEL","Belgium","CZE","Czechia","160521",2018,"HS12",18.492,165.735
"BEL","Belgium","CZE","Czechia","160529",2018,"HS12",1.423,20.456
"BEL","Belgium","DEU","Germany","030616",2018,"HS12",48.042,287.995
"BEL","Belgium","DEU","Germany","030617",2018,"HS12",1933.917,17242.614
"BEL","Belgium","DEU","Germany","030626",2018,"HS12",35.448,978.012
"BEL","Belgium","DEU","Germany","030627",2018,"HS12",86.036,1326.682
"BEL","Belgium","DEU","Germany","160521",2018,"HS12",2325.078,25827.919
"BEL","Belgium","DEU","Germany","160529",2018,"HS12",102.839,2762.556
"BEL","Belgium","DNK","Denmark","030616",2018,"HS12",0.05,0.322
"BEL","Belgium","DNK","Denmark","030617",2018,"HS12",181.283,1245.961
"BEL","Belgium","DNK","Denmark","160521",2018,"HS12",29.41,476.64
"BEL","Belgium","DNK","Denmark","160529",2018,"HS12",1.524,6.516
"BEL","Belgium","ESP","Spain","030616",2018,"HS12",9.398,223.352
"BEL","Belgium","ESP","Spain","030617",2018,"HS12",2545.649,17374.671
"BEL","Belgium","ESP","Spain","030626",2018,"HS12",0.129,2.791
"BEL","Belgium","ESP","Spain","030627",2018,"HS12",4.909,74.587
"BEL","Belgium","ESP","Spain","160521",2018,"HS12",585.299,5540.88
"BEL","Belgium","ESP","Spain","160529",2018,"HS12",30.806,341.428
"BEL","Belgium","EST","Estonia","030616",2018,"HS12",9.147,88.078
"BEL","Belgium","EST","Estonia","030617",2018,"HS12",34.467,130.94
"BEL","Belgium","EST","Estonia","160521",2018,"HS12",3.886,42.172
"BEL","Belgium","EST","Estonia","160529",2018,"HS12",5.541,39.18
"BEL","Belgium","ETH","Ethiopia","030627",2018,"HS12",0.01,0.158
"BEL","Belgium","FIN","Finland","030616",2018,"HS12",0.01,0.394
"BEL","Belgium","FIN","Finland","030617",2018,"HS12",61.024,283.803
"BEL","Belgium","FIN","Finland","160521",2018,"HS12",24.527,163.113
"BEL","Belgium","FIN","Finland","160529",2018,"HS12",8.597,118.781
"BEL","Belgium","FRA","France","030616",2018,"HS12",72.112,1537.112
"BEL","Belgium","FRA","France","030617",2018,"HS12",2741.234,15467.963
"BEL","Belgium","FRA","France","030626",2018,"HS12",57.089,313.009
"BEL","Belgium","FRA","France","030627",2018,"HS12",72.838,972.447
"BEL","Belgium","FRA","France","160521",2018,"HS12",985.246,6939.124
"BEL","Belgium","FRA","France","160529",2018,"HS12",118.433,1157.327
"BEL","Belgium","GBR","United Kingdom","030616",2018,"HS12",2.281,50.297
"BEL","Belgium","GBR","United Kingdom","030617",2018,"HS12",407.157,4882.119
"BEL","Belgium","GBR","United Kingdom","160521",2018,"HS12",63.242,2423.891
"BEL","Belgium","GBR","United Kingdom","160529",2018,"HS12",1.325,59.83
"BEL","Belgium","GEO","Georgia","030617",2018,"HS12",2.303,26.255
"BEL","Belgium","GEO","Georgia","030626",2018,"HS12",0.019,0.335
"BEL","Belgium","GEO","Georgia","030627",2018,"HS12",0.035,0.937
"BEL","Belgium","GEO","Georgia","160529",2018,"HS12",0.4,2.714
"BEL","Belgium","GHA","Ghana","030626",2018,"HS12",0.005,0.13
"BEL","Belgium","GRC","Greece","030616",2018,"HS12",0.624,6.298
"BEL","Belgium","GRC","Greece","030617",2018,"HS12",23.37,347.779
"BEL","Belgium","GRC","Greece","030627",2018,"HS12",56.335,61.582
"BEL","Belgium","GRC","Greece","160521",2018,"HS12",3.053,14.856
"BEL","Belgium","GRC","Greece","160529",2018,"HS12",2.496,24.448
"BEL","Belgium","HRV","Croatia","030617",2018,"HS12",0.211,1.773
"BEL","Belgium","HRV","Croatia","160521",2018,"HS12",136.97,932.407
"BEL","Belgium","HUN","Hungary","030616",2018,"HS12",3.899,16.917
"BEL","Belgium","HUN","Hungary","030617",2018,"HS12",40.223,319.778
"BEL","Belgium","HUN","Hungary","160521",2018,"HS12",2.387,22.186
"BEL","Belgium","HUN","Hungary","160529",2018,"HS12",1.072,5.362
"BEL","Belgium","IDN","Indonesia","030617",2018,"HS12",44.088,441.446
"BEL","Belgium","IND","India","030617",2018,"HS12",23.495,616.278
"BEL","Belgium","IRL","Ireland","030616",2018,"HS12",21.716,281.671
"BEL","Belgium","IRL","Ireland","030617",2018,"HS12",67.852,280.408
"BEL","Belgium","IRL","Ireland","160521",2018,"HS12",13.953,498.789
"BEL","Belgium","IRL","Ireland","160529",2018,"HS12",83.686,811.107
"BEL","Belgium","ISL","Iceland","030617",2018,"HS12",9.849,95.321
"BEL","Belgium","ISL","Iceland","160529",2018,"HS12",4.266,51.723
"BEL","Belgium","ITA","Italy","030616",2018,"HS12",3.468,34.149
"BEL","Belgium","ITA","Italy","030617",2018,"HS12",673.537,4511.043
"BEL","Belgium","ITA","Italy","030626",2018,"HS12",0.412,3.446
"BEL","Belgium","ITA","Italy","030627",2018,"HS12",3.94,21.422
"BEL","Belgium","ITA","Italy","160521",2018,"HS12",595.554,3356.909
"BEL","Belgium","ITA","Italy","160529",2018,"HS12",62.761,1176.891
"BEL","Belgium","LBN","Lebanon","030617",2018,"HS12",0.3,4.33
"BEL","Belgium","LBN","Lebanon","160529",2018,"HS12",0.261,3.34
"BEL","Belgium","LTU","Lithuania","030616",2018,"HS12",0.72,6.882
"BEL","Belgium","LTU","Lithuania","030617",2018,"HS12",42.351,371.12
"BEL","Belgium","LTU","Lithuania","160521",2018,"HS12",17.877,193.126
"BEL","Belgium","LTU","Lithuania","160529",2018,"HS12",18.214,186.137
"BEL","Belgium","LVA","Latvia","030616",2018,"HS12",1.988,16.485
"BEL","Belgium","LVA","Latvia","030617",2018,"HS12",101.642,970.698
"BEL","Belgium","LVA","Latvia","160521",2018,"HS12",17.29,131.36
"BEL","Belgium","LVA","Latvia","160529",2018,"HS12",2.282,30.871
"BEL","Belgium","MAR","Morocco","030616",2018,"HS12",195.513,1549.165
"BEL","Belgium","MAR","Morocco","030617",2018,"HS12",13.99,156.738
"BEL","Belgium","MAR","Morocco","030626",2018,"HS12",228.513,1731.584
"BEL","Belgium","MAR","Morocco","030627",2018,"HS12",33,184.356
"BEL","Belgium","MAR","Morocco","160521",2018,"HS12",0.297,6.335
"BEL","Belgium","MDV","Maldives","030617",2018,"HS12",0.003,0.067
"BEL","Belgium","MLT","Malta","030617",2018,"HS12",1.287,13.509
"BEL","Belgium","MLT","Malta","160521",2018,"HS12",4.632,41.649
"BEL","Belgium","MUS","Mauritius","160529",2018,"HS12",0.051,0.379
"BEL","Belgium","NEI","Other nei","160521",2018,"HS12",0.029,0.814
"BEL","Belgium","NER","Niger","030617",2018,"HS12",0.427,6.306
"BEL","Belgium","NLD","Netherlands","030616",2018,"HS12",1336.872,5716.024
"BEL","Belgium","NLD","Netherlands","030617",2018,"HS12",1537.411,14513.708
"BEL","Belgium","NLD","Netherlands","030626",2018,"HS12",108.273,2629.593
"BEL","Belgium","NLD","Netherlands","030627",2018,"HS12",83.755,1348.609
"BEL","Belgium","NLD","Netherlands","160521",2018,"HS12",556.698,7466.329
"BEL","Belgium","NLD","Netherlands","160529",2018,"HS12",63.551,617.52
"BEL","Belgium","NOR","Norway","030617",2018,"HS12",73.041,898.103
"BEL","Belgium","NOR","Norway","160521",2018,"HS12",1,16.159
"BEL","Belgium","POL","Poland","030616",2018,"HS12",1.43,14.933
"BEL","Belgium","POL","Poland","030617",2018,"HS12",266.458,2859.188
"BEL","Belgium","POL","Poland","160521",2018,"HS12",30.176,323.902
"BEL","Belgium","POL","Poland","160529",2018,"HS12",7.793,59.79
"BEL","Belgium","PRT","Portugal","030616",2018,"HS12",0.25,1.983
"BEL","Belgium","PRT","Portugal","030617",2018,"HS12",782.539,5609.034
"BEL","Belgium","PRT","Portugal","030627",2018,"HS12",21.771,214.794
"BEL","Belgium","PRT","Portugal","160521",2018,"HS12",169.511,220.191
"BEL","Belgium","PRT","Portugal","160529",2018,"HS12",2.115,28.727
"BEL","Belgium","ROU","Romania","030616",2018,"HS12",6.571,104.21
"BEL","Belgium","ROU","Romania","030617",2018,"HS12",118.443,1270.949
"BEL","Belgium","ROU","Romania","030627",2018,"HS12",1.437,17.879
"BEL","Belgium","ROU","Romania","160521",2018,"HS12",109.532,637.591
"BEL","Belgium","ROU","Romania","160529",2018,"HS12",12.289,78.159
"BEL","Belgium","RWA","Rwanda","030617",2018,"HS12",0.215,3.622
"BEL","Belgium","SGP","Singapore","160521",2018,"HS12",0.12,0.776
"BEL","Belgium","SRB","Serbia","030617",2018,"HS12",1.944,21.858
"BEL","Belgium","SVK","Slovakia","030617",2018,"HS12",0.318,4.362
"BEL","Belgium","SVK","Slovakia","160529",2018,"HS12",0.666,9.757
"BEL","Belgium","SVN","Slovenia","030617",2018,"HS12",4.273,34.146
"BEL","Belgium","SVN","Slovenia","030627",2018,"HS12",0.688,10.52
"BEL","Belgium","SVN","Slovenia","160529",2018,"HS12",0.225,1.491
"BEL","Belgium","SWE","Sweden","030616",2018,"HS12",6.762,161.752
"BEL","Belgium","SWE","Sweden","030617",2018,"HS12",304.331,2600.507
"BEL","Belgium","SWE","Sweden","160521",2018,"HS12",25.779,118.576
"BEL","Belgium","SWE","Sweden","160529",2018,"HS12",15.473,233.027
"BEL","Belgium","SYC","Seychelles","030616",2018,"HS12",0.548,3.898
"BEL","Belgium","SYC","Seychelles","030617",2018,"HS12",15.931,155.317
"BEL","Belgium","SYC","Seychelles","160521",2018,"HS12",0.11,0.736
"BEL","Belgium","SYC","Seychelles","160529",2018,"HS12",0.307,5.841
"BEL","Belgium","TUN","Tunisia","030617",2018,"HS12",2.88,33.969
"BEL","Belgium","TUR","Turkey","030617",2018,"HS12",16.902,180.876
"BEL","Belgium","TUR","Turkey","160529",2018,"HS12",3.84,24.526
"BEL","Belgium","UGA","Uganda","030617",2018,"HS12",0.132,2.382
"BEL","Belgium","UGA","Uganda","160521",2018,"HS12",0.03,0.278
"BEL","Belgium","UGA","Uganda","160529",2018,"HS12",0.014,0.14
"BEL","Belgium","UKR","Ukraine","160529",2018,"HS12",0.025,0.624
"BEL","Belgium","USA","United States","030616",2018,"HS12",26.172,122.318
"BEL","Belgium","USA","United States","030617",2018,"HS12",29.888,63.95
"BEL","Belgium","USA","United States","160529",2018,"HS12",0.75,9.242
"BEL","Belgium","VNM","Vietnam","030617",2018,"HS12",27.504,204.605
"BEL","Belgium","ZAF","South Africa","030616",2018,"HS12",0.23,7.727
"BEN","Benin","USA","United States","030617",2018,"HS12",1.6,1.58
"BFA","Burkina Faso","CHE","Switzerland","030617",2018,"HS12",0.15,4.093
"BGD","Bangladesh","ARE","United Arab Emirates","030617",2018,"HS12",124.752,932.069
"BGD","Bangladesh","ARE","United Arab Emirates","030627",2018,"HS12",13.536,25.974
"BGD","Bangladesh","ARE","United Arab Emirates","160521",2018,"HS12",1.251,6.02
"BGD","Bangladesh","ARM","Armenia","030617",2018,"HS12",2.11,32.596
"BGD","Bangladesh","ARM","Armenia","160521",2018,"HS12",0.143,1.076
"BGD","Bangladesh","AUS","Australia","030617",2018,"HS12",110.605,2190.885
"BGD","Bangladesh","AUS","Australia","160521",2018,"HS12",7.16,62.664
"BGD","Bangladesh","AUS","Australia","160529",2018,"HS12",3.5,36.962
"BGD","Bangladesh","AUT","Austria","030616",2018,"HS12",0.904,12.153
"BGD","Bangladesh","AUT","Austria","030617",2018,"HS12",400.577,5561.55
"BGD","Bangladesh","AUT","Austria","160521",2018,"HS12",10.688,90.84
"BGD","Bangladesh","AZE","Azerbaijan","030617",2018,"HS12",5.915,63.587
"BGD","Bangladesh","AZE","Azerbaijan","160529",2018,"HS12",0.975,8.213
"BGD","Bangladesh","BEL","Belgium","030616",2018,"HS12",4.734,61.964
"BGD","Bangladesh","BEL","Belgium","030617",2018,"HS12",3790.725,47035.097
"BGD","Bangladesh","BEL","Belgium","030626",2018,"HS12",26.842,465.458
"BGD","Bangladesh","BEL","Belgium","030627",2018,"HS12",0.15,1.941
"BGD","Bangladesh","BEL","Belgium","160521",2018,"HS12",110.328,961.836
"BGD","Bangladesh","BEL","Belgium","160529",2018,"HS12",4.404,57.861
"BGD","Bangladesh","BHR","Bahrain","030617",2018,"HS12",0.06,0.17
"BGD","Bangladesh","BIH","Bosnia & Herzegovina","030617",2018,"HS12",2.012,22.312
