"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q"
"IND","India","MWI","Malawi",30616,2018,"HS12",0.2
"IND","India","MYS","Malaysia",30616,2018,"HS12",44.55
"IND","India","MYS","Malaysia",30617,2018,"HS12",1188.829
"IND","India","MYS","Malaysia",160521,2018,"HS12",0.002
"IND","India","MYS","Malaysia",160529,2018,"HS12",0.605
"IND","India","NAM","Namibia",30617,2018,"HS12",381.796
"IND","India","NAM","Namibia",160529,2018,"HS12",9.5
"IND","India","NLD","Netherlands",30616,2018,"HS12",53.968
"IND","India","NLD","Netherlands",30617,2018,"HS12",14239.75
"IND","India","NLD","Netherlands",30627,2018,"HS12",0.143
"IND","India","NLD","Netherlands",160521,2018,"HS12",291.463
"IND","India","NLD","Netherlands",160529,2018,"HS12",205.361
"IND","India","NOR","Norway",30617,2018,"HS12",182.162
"IND","India","NOR","Norway",30627,2018,"HS12",0.002
"IND","India","NOR","Norway",160521,2018,"HS12",3.737
"IND","India","NPL","Nepal",30616,2018,"HS12",4.455
"IND","India","NPL","Nepal",30617,2018,"HS12",24.893
"IND","India","NPL","Nepal",30627,2018,"HS12",28.648
"IND","India","NZL","New Zealand",30616,2018,"HS12",68.68
"IND","India","NZL","New Zealand",30617,2018,"HS12",410.064
"IND","India","NZL","New Zealand",160521,2018,"HS12",25.496
"IND","India","NZL","New Zealand",160529,2018,"HS12",4.48
"IND","India","OMN","Oman",30616,2018,"HS12",13.617
"IND","India","OMN","Oman",30617,2018,"HS12",753.101
"IND","India","OMN","Oman",30627,2018,"HS12",112.873
"IND","India","OMN","Oman",160521,2018,"HS12",1.02
"IND","India","OMN","Oman",160529,2018,"HS12",2.025
"IND","India","PAK","Pakistan",30616,2018,"HS12",0.03
"IND","India","PAK","Pakistan",30617,2018,"HS12",1.014
"IND","India","PAN","Panama",30616,2018,"HS12",0.025
"IND","India","PAN","Panama",160529,2018,"HS12",17.252
"IND","India","PHL","Philippines",30617,2018,"HS12",18.701
"IND","India","POL","Poland",30616,2018,"HS12",56.898
"IND","India","POL","Poland",30617,2018,"HS12",1136.187
"IND","India","POL","Poland",30627,2018,"HS12",0.023
"IND","India","POL","Poland",160521,2018,"HS12",16.089
"IND","India","POL","Poland",160529,2018,"HS12",21.203
"IND","India","PRK","North Korea",30617,2018,"HS12",67.608
"IND","India","PRT","Portugal",30617,2018,"HS12",4591.009
"IND","India","PRT","Portugal",160529,2018,"HS12",20.9
"IND","India","PSE","Palestinian Territories",30617,2018,"HS12",2.243
"IND","India","PSE","Palestinian Territories",160529,2018,"HS12",1.457
"IND","India","QAT","Qatar",30616,2018,"HS12",161.844
"IND","India","QAT","Qatar",30617,2018,"HS12",2307.517
"IND","India","QAT","Qatar",30626,2018,"HS12",98.253
"IND","India","QAT","Qatar",30627,2018,"HS12",75.158
"IND","India","QAT","Qatar",160521,2018,"HS12",23.35
"IND","India","QAT","Qatar",160529,2018,"HS12",17.747
"IND","India","ROU","Romania",30617,2018,"HS12",18.5
"IND","India","RUS","Russia",30616,2018,"HS12",0.01
"IND","India","RUS","Russia",30617,2018,"HS12",8303.522
"IND","India","RUS","Russia",30627,2018,"HS12",0.003
"IND","India","RUS","Russia",160521,2018,"HS12",314.064
"IND","India","RUS","Russia",160529,2018,"HS12",89.958
"IND","India","RWA","Rwanda",30617,2018,"HS12",0.019
"IND","India","SAU","Saudi Arabia",30616,2018,"HS12",1.945
"IND","India","SAU","Saudi Arabia",30617,2018,"HS12",259.465
"IND","India","SAU","Saudi Arabia",30626,2018,"HS12",11.84
"IND","India","SAU","Saudi Arabia",30627,2018,"HS12",11.697
"IND","India","SAU","Saudi Arabia",160529,2018,"HS12",30.721
"IND","India","SGP","Singapore",30616,2018,"HS12",0.106
"IND","India","SGP","Singapore",30617,2018,"HS12",659.98
"IND","India","SGP","Singapore",30627,2018,"HS12",14.629
"IND","India","SGP","Singapore",160521,2018,"HS12",16.915
"IND","India","SGP","Singapore",160529,2018,"HS12",0.144
"IND","India","SRB","Serbia",30617,2018,"HS12",6.163
"IND","India","SVK","Slovakia",30617,2018,"HS12",8.784
"IND","India","SVK","Slovakia",30626,2018,"HS12",1.401
"IND","India","SVN","Slovenia",30617,2018,"HS12",25.712
"IND","India","SVN","Slovenia",160521,2018,"HS12",0.832
"IND","India","SWE","Sweden",30617,2018,"HS12",126.585
"IND","India","SWZ","Eswatini",30617,2018,"HS12",1.926
"IND","India","SWZ","Eswatini",160521,2018,"HS12",0.15
"IND","India","SYC","Seychelles",30616,2018,"HS12",0.25
"IND","India","SYC","Seychelles",30617,2018,"HS12",79.648
"IND","India","SYC","Seychelles",30627,2018,"HS12",11.282
"IND","India","SYC","Seychelles",160529,2018,"HS12",0.046
"IND","India","THA","Thailand",30616,2018,"HS12",0.605
"IND","India","THA","Thailand",30617,2018,"HS12",919.064
"IND","India","THA","Thailand",30626,2018,"HS12",0.348
"IND","India","THA","Thailand",30627,2018,"HS12",323.913
"IND","India","THA","Thailand",160521,2018,"HS12",0.057
"IND","India","TJK","Tajikistan",30627,2018,"HS12",0.1
"IND","India","TTO","Trinidad & Tobago",30617,2018,"HS12",131.133
"IND","India","TUN","Tunisia",30616,2018,"HS12",22.2
"IND","India","TUN","Tunisia",30617,2018,"HS12",17.426
"IND","India","TUR","Turkey",30616,2018,"HS12",7.84
"IND","India","TUR","Turkey",30617,2018,"HS12",1243.837
"IND","India","TWN","Taiwan",30616,2018,"HS12",0.005
"IND","India","TWN","Taiwan",30617,2018,"HS12",529.309
"IND","India","TWN","Taiwan",30627,2018,"HS12",24
"IND","India","TWN","Taiwan",160529,2018,"HS12",0.06
"IND","India","UGA","Uganda",160529,2018,"HS12",0.05
"IND","India","UKR","Ukraine",30616,2018,"HS12",0.02
"IND","India","UKR","Ukraine",30617,2018,"HS12",219.222
"IND","India","UKR","Ukraine",30627,2018,"HS12",0.394
"IND","India","UKR","Ukraine",160521,2018,"HS12",66.538
"IND","India","UKR","Ukraine",160529,2018,"HS12",32
"IND","India","URY","Uruguay",30616,2018,"HS12",18.17
"IND","India","URY","Uruguay",30617,2018,"HS12",77.844
"IND","India","USA","United States",30616,2018,"HS12",2.964
"IND","India","USA","United States",30617,2018,"HS12",224854.96
"IND","India","USA","United States",30626,2018,"HS12",5.483
"IND","India","USA","United States",30627,2018,"HS12",26.272
"IND","India","USA","United States",160521,2018,"HS12",9603.964
"IND","India","USA","United States",160529,2018,"HS12",13817.756
"IND","India","UZB","Uzbekistan",30617,2018,"HS12",2.029
"IND","India","VNM","Vietnam",30616,2018,"HS12",45.327
"IND","India","VNM","Vietnam",30617,2018,"HS12",130981.495
"IND","India","VNM","Vietnam",30627,2018,"HS12",0.004
"IND","India","VNM","Vietnam",160521,2018,"HS12",8.145
"IND","India","VNM","Vietnam",160529,2018,"HS12",41.259
"IND","India","ZAF","South Africa",30616,2018,"HS12",310.97
"IND","India","ZAF","South Africa",30617,2018,"HS12",2706.069
"IND","India","ZAF","South Africa",160521,2018,"HS12",31.198
"IND","India","ZAF","South Africa",160529,2018,"HS12",483.443
"IND","India","ZMB","Zambia",30616,2018,"HS12",0.166
"IND","India","ZMB","Zambia",30617,2018,"HS12",4.869
"IND","India","ZMB","Zambia",160521,2018,"HS12",0.195
"IRL","Ireland","ARE","United Arab Emirates",30617,2018,"HS12",0.046
"IRL","Ireland","AUT","Austria",30616,2018,"HS12",5.724
"IRL","Ireland","AUT","Austria",30617,2018,"HS12",1.452
"IRL","Ireland","AUT","Austria",160521,2018,"HS12",3.24
"IRL","Ireland","BEL","Belgium",30616,2018,"HS12",2.01
"IRL","Ireland","BEL","Belgium",30626,2018,"HS12",0.694
"IRL","Ireland","BEL","Belgium",160521,2018,"HS12",2.256
"IRL","Ireland","BHR","Bahrain",160521,2018,"HS12",0.045
"IRL","Ireland","CAN","Canada",30617,2018,"HS12",0.06
"IRL","Ireland","CHE","Switzerland",160529,2018,"HS12",1.149
"IRL","Ireland","CHN","China",30616,2018,"HS12",52.554
"IRL","Ireland","CHN","China",30617,2018,"HS12",22.107
"IRL","Ireland","CHN","China",160521,2018,"HS12",1.08
"IRL","Ireland","CYP","Cyprus",30617,2018,"HS12",3.279
"IRL","Ireland","DEU","Germany",30616,2018,"HS12",5.23
"IRL","Ireland","DEU","Germany",30617,2018,"HS12",0.902
"IRL","Ireland","DEU","Germany",160521,2018,"HS12",1.62
"IRL","Ireland","DEU","Germany",160529,2018,"HS12",0.1
"IRL","Ireland","DNK","Denmark",30616,2018,"HS12",0.094
"IRL","Ireland","DNK","Denmark",30617,2018,"HS12",0.158
"IRL","Ireland","DNK","Denmark",160521,2018,"HS12",0.065
"IRL","Ireland","DNK","Denmark",160529,2018,"HS12",1.183
"IRL","Ireland","ESP","Spain",30616,2018,"HS12",130.445
"IRL","Ireland","ESP","Spain",30617,2018,"HS12",121.472
"IRL","Ireland","ESP","Spain",30626,2018,"HS12",159.416
"IRL","Ireland","ESP","Spain",30627,2018,"HS12",47.159
"IRL","Ireland","ESP","Spain",160521,2018,"HS12",41.66
"IRL","Ireland","ESP","Spain",160529,2018,"HS12",0.448
"IRL","Ireland","FIN","Finland",30616,2018,"HS12",5.79
"IRL","Ireland","FIN","Finland",30617,2018,"HS12",0.06
"IRL","Ireland","FRA","France",30616,2018,"HS12",47.499
"IRL","Ireland","FRA","France",30617,2018,"HS12",58.237
"IRL","Ireland","FRA","France",30626,2018,"HS12",21.204
"IRL","Ireland","FRA","France",30627,2018,"HS12",12.889
"IRL","Ireland","FRA","France",160521,2018,"HS12",169.297
"IRL","Ireland","FRA","France",160529,2018,"HS12",40.274
"IRL","Ireland","GBR","United Kingdom",30616,2018,"HS12",28.095
"IRL","Ireland","GBR","United Kingdom",30617,2018,"HS12",192.519
"IRL","Ireland","GBR","United Kingdom",30626,2018,"HS12",32.778
"IRL","Ireland","GBR","United Kingdom",30627,2018,"HS12",68.851
"IRL","Ireland","GBR","United Kingdom",160521,2018,"HS12",376.331
"IRL","Ireland","GBR","United Kingdom",160529,2018,"HS12",8.358
"IRL","Ireland","GRC","Greece",30617,2018,"HS12",12.902
"IRL","Ireland","HRV","Croatia",30617,2018,"HS12",9.828
"IRL","Ireland","ITA","Italy",30616,2018,"HS12",32.875
"IRL","Ireland","ITA","Italy",30617,2018,"HS12",240.454
"IRL","Ireland","ITA","Italy",30627,2018,"HS12",81.392
"IRL","Ireland","ITA","Italy",160521,2018,"HS12",233.545
"IRL","Ireland","ITA","Italy",160529,2018,"HS12",0.545
"IRL","Ireland","KOR","South Korea",30617,2018,"HS12",0.078
"IRL","Ireland","LTU","Lithuania",30617,2018,"HS12",75
"IRL","Ireland","MAR","Morocco",30616,2018,"HS12",0.01
"IRL","Ireland","MLT","Malta",30617,2018,"HS12",8.581
"IRL","Ireland","MUS","Mauritius",30616,2018,"HS12",0.146
"IRL","Ireland","NLD","Netherlands",30616,2018,"HS12",7.42
"IRL","Ireland","NLD","Netherlands",30617,2018,"HS12",20.066
"IRL","Ireland","NLD","Netherlands",30626,2018,"HS12",0.014
"IRL","Ireland","NLD","Netherlands",30627,2018,"HS12",1.517
"IRL","Ireland","NLD","Netherlands",160521,2018,"HS12",0.481
"IRL","Ireland","NLD","Netherlands",160529,2018,"HS12",8.011
"IRL","Ireland","NOR","Norway",160521,2018,"HS12",0.075
"IRL","Ireland","NZL","New Zealand",30617,2018,"HS12",0.3
"IRL","Ireland","POL","Poland",30617,2018,"HS12",37.082
"IRL","Ireland","PRT","Portugal",30616,2018,"HS12",12.328
"IRL","Ireland","PRT","Portugal",30617,2018,"HS12",37.309
"IRL","Ireland","PRT","Portugal",30626,2018,"HS12",5.678
"IRL","Ireland","PRT","Portugal",30627,2018,"HS12",10.591
"IRL","Ireland","PRT","Portugal",160521,2018,"HS12",0.276
"IRL","Ireland","PRT","Portugal",160529,2018,"HS12",1.44
"IRL","Ireland","ROU","Romania",30617,2018,"HS12",6.355
"IRL","Ireland","SVN","Slovenia",30627,2018,"HS12",1.335
"IRL","Ireland","SWE","Sweden",30616,2018,"HS12",4
"IRL","Ireland","SWE","Sweden",30617,2018,"HS12",1
"IRL","Ireland","TWN","Taiwan",30617,2018,"HS12",0.395
"IRL","Ireland","UKR","Ukraine",30616,2018,"HS12",0.16
"IRL","Ireland","UKR","Ukraine",30617,2018,"HS12",0.025
"IRN","Iran","ARE","United Arab Emirates",30616,2018,"HS12",201.434
"IRN","Iran","ARE","United Arab Emirates",30617,2018,"HS12",6607.621
"IRN","Iran","ARE","United Arab Emirates",30626,2018,"HS12",186.951
"IRN","Iran","ARE","United Arab Emirates",30627,2018,"HS12",49.527
"IRN","Iran","ARM","Armenia",30617,2018,"HS12",1.291
"IRN","Iran","ARM","Armenia",30626,2018,"HS12",2.628
"IRN","Iran","AZE","Azerbaijan",30617,2018,"HS12",1.02
"IRN","Iran","AZE","Azerbaijan",30627,2018,"HS12",0.135
"IRN","Iran","BEL","Belgium",30617,2018,"HS12",84.476
"IRN","Iran","BHR","Bahrain",30627,2018,"HS12",1.1
"IRN","Iran","CHN","China",30617,2018,"HS12",7789.042
"IRN","Iran","CHN","China",30626,2018,"HS12",395.037
"IRN","Iran","CHN","China",30627,2018,"HS12",192
"IRN","Iran","CZE","Czechia",30617,2018,"HS12",0.66
"IRN","Iran","ESP","Spain",30617,2018,"HS12",207.324
"IRN","Iran","FRA","France",30616,2018,"HS12",0.554
"IRN","Iran","FRA","France",30617,2018,"HS12",474.743
"IRN","Iran","GBR","United Kingdom",30617,2018,"HS12",22.454
"IRN","Iran","GEO","Georgia",30617,2018,"HS12",0.114
"IRN","Iran","IRQ","Iraq",30616,2018,"HS12",2.8
"IRN","Iran","IRQ","Iraq",30617,2018,"HS12",8.582
"IRN","Iran","IRQ","Iraq",30627,2018,"HS12",2.16
"IRN","Iran","ITA","Italy",30617,2018,"HS12",0.108
"IRN","Iran","JPN","Japan",30616,2018,"HS12",0.024
"IRN","Iran","KOR","South Korea",30617,2018,"HS12",15.84
"IRN","Iran","KWT","Kuwait",30616,2018,"HS12",642.007
"IRN","Iran","KWT","Kuwait",30617,2018,"HS12",373.301
"IRN","Iran","KWT","Kuwait",30626,2018,"HS12",111.912
"IRN","Iran","KWT","Kuwait",30627,2018,"HS12",200.562
"IRN","Iran","KWT","Kuwait",160521,2018,"HS12",0.072
"IRN","Iran","KWT","Kuwait",160529,2018,"HS12",3
"IRN","Iran","LBN","Lebanon",30616,2018,"HS12",0.555
"IRN","Iran","LBN","Lebanon",30617,2018,"HS12",417.52
"IRN","Iran","LBN","Lebanon",30626,2018,"HS12",67.2
"IRN","Iran","LBN","Lebanon",30627,2018,"HS12",62.76
"IRN","Iran","LBN","Lebanon",160529,2018,"HS12",0.131
"IRN","Iran","MYS","Malaysia",30617,2018,"HS12",368.675
"IRN","Iran","OMN","Oman",30616,2018,"HS12",1.05
"IRN","Iran","OMN","Oman",30617,2018,"HS12",712.083
"IRN","Iran","OMN","Oman",160529,2018,"HS12",36.96
"IRN","Iran","POL","Poland",30617,2018,"HS12",24
"IRN","Iran","QAT","Qatar",30616,2018,"HS12",36.6
"IRN","Iran","QAT","Qatar",30617,2018,"HS12",857.815
"IRN","Iran","QAT","Qatar",30626,2018,"HS12",696.796
"IRN","Iran","QAT","Qatar",30627,2018,"HS12",93.451
"IRN","Iran","RUS","Russia",30617,2018,"HS12",75.263
"IRN","Iran","SVN","Slovenia",30617,2018,"HS12",0.58
"IRN","Iran","THA","Thailand",30617,2018,"HS12",543.107
"IRN","Iran","TKM","Turkmenistan",30617,2018,"HS12",0.504
"IRN","Iran","TUN","Tunisia",30617,2018,"HS12",73.838
"IRN","Iran","TUN","Tunisia",30626,2018,"HS12",24
"IRN","Iran","TWN","Taiwan",30617,2018,"HS12",23.104
"IRN","Iran","VNM","Vietnam",30617,2018,"HS12",9482.56
"IRN","Iran","VNM","Vietnam",30626,2018,"HS12",403.637
"ISL","Iceland","ARE","United Arab Emirates",30616,2018,"HS12",1.25
"ISL","Iceland","ARE","United Arab Emirates",30617,2018,"HS12",0.158
"ISL","Iceland","AUT","Austria",160521,2018,"HS12",0.016
"ISL","Iceland","BEL","Belgium",30617,2018,"HS12",4.16
"ISL","Iceland","CAN","Canada",30617,2018,"HS12",6.969
"ISL","Iceland","CAN","Canada",160521,2018,"HS12",81.269
"ISL","Iceland","CHN","China",30616,2018,"HS12",64.997
"ISL","Iceland","CHN","China",160521,2018,"HS12",49.711
"ISL","Iceland","DEU","Germany",30616,2018,"HS12",0.656
"ISL","Iceland","DEU","Germany",160521,2018,"HS12",4.048
"ISL","Iceland","DNK","Denmark",30616,2018,"HS12",41.363
"ISL","Iceland","DNK","Denmark",160521,2018,"HS12",1492.221
"ISL","Iceland","DNK","Denmark",160529,2018,"HS12",192.86
"ISL","Iceland","ESP","Spain",30616,2018,"HS12",20.8
"ISL","Iceland","ESP","Spain",160521,2018,"HS12",34.424
"ISL","Iceland","EST","Estonia",160521,2018,"HS12",18.353
"ISL","Iceland","EST","Estonia",160529,2018,"HS12",27.381
"ISL","Iceland","FIN","Finland",30616,2018,"HS12",0.216
"ISL","Iceland","FIN","Finland",30627,2018,"HS12",0.509
"ISL","Iceland","FRA","France",30616,2018,"HS12",40.244
"ISL","Iceland","FRA","France",30617,2018,"HS12",27.044
"ISL","Iceland","FRA","France",30626,2018,"HS12",0.972
"ISL","Iceland","FRA","France",160521,2018,"HS12",10.412
"ISL","Iceland","GBR","United Kingdom",160521,2018,"HS12",6505.055
"ISL","Iceland","GBR","United Kingdom",160529,2018,"HS12",20.8
"ISL","Iceland","GMB","Gambia",160521,2018,"HS12",20
"ISL","Iceland","IRL","Ireland",30616,2018,"HS12",0.3
"ISL","Iceland","IRL","Ireland",160521,2018,"HS12",56.997
"ISL","Iceland","LBN","Lebanon",30617,2018,"HS12",0.36
"ISL","Iceland","LTU","Lithuania",160521,2018,"HS12",8.33
"ISL","Iceland","LVA","Latvia",160521,2018,"HS12",4.931
"ISL","Iceland","MAR","Morocco",30616,2018,"HS12",19.193
"ISL","Iceland","NLD","Netherlands",30616,2018,"HS12",41.973
"ISL","Iceland","NLD","Netherlands",160521,2018,"HS12",407.494
"ISL","Iceland","NLD","Netherlands",160529,2018,"HS12",82.131
"ISL","Iceland","NOR","Norway",30616,2018,"HS12",41.413
"ISL","Iceland","NOR","Norway",30626,2018,"HS12",0.894
"ISL","Iceland","NOR","Norway",30627,2018,"HS12",44.351
"ISL","Iceland","NOR","Norway",160521,2018,"HS12",14.705
"ISL","Iceland","POL","Poland",30616,2018,"HS12",0.35
"ISL","Iceland","SGP","Singapore",30617,2018,"HS12",0.027
"ISL","Iceland","SVN","Slovenia",30617,2018,"HS12",0.028
"ISL","Iceland","SWE","Sweden",30616,2018,"HS12",0.629
"ISL","Iceland","SWE","Sweden",30617,2018,"HS12",0.096
"ISL","Iceland","SWE","Sweden",160521,2018,"HS12",2.431
"ISL","Iceland","USA","United States",30616,2018,"HS12",2.514
"ISL","Iceland","USA","United States",160521,2018,"HS12",20.8
"ISL","Iceland","VNM","Vietnam",160521,2018,"HS12",41.6
"ISR","Israel","BEL","Belgium",30627,2018,"HS12",0.361
"ISR","Israel","BGR","Bulgaria",30627,2018,"HS12",0.042
"ISR","Israel","CHE","Switzerland",30627,2018,"HS12",0.112
"ISR","Israel","CHN","China",30617,2018,"HS12",29.888
"ISR","Israel","CHN","China",30627,2018,"HS12",0.36
"ISR","Israel","CYP","Cyprus",30627,2018,"HS12",0.065
"ISR","Israel","DEU","Germany",30627,2018,"HS12",0.166
"ISR","Israel","ESP","Spain",30627,2018,"HS12",0.103
"ISR","Israel","FRA","France",30627,2018,"HS12",0.16
"ISR","Israel","GRC","Greece",30627,2018,"HS12",0.11
"ISR","Israel","IRL","Ireland",30627,2018,"HS12",0.101
"ISR","Israel","PRT","Portugal",30627,2018,"HS12",0.011
"ISR","Israel","PSE","Palestinian Territories",30616,2018,"HS12",48.059
"ISR","Israel","PSE","Palestinian Territories",30626,2018,"HS12",0.135
"ISR","Israel","SGP","Singapore",30627,2018,"HS12",0.26
"ISR","Israel","THA","Thailand",30617,2018,"HS12",0.298
"ISR","Israel","THA","Thailand",30627,2018,"HS12",0.014
"ISR","Israel","VNM","Vietnam",30617,2018,"HS12",0.597
"ISR","Israel","VNM","Vietnam",30627,2018,"HS12",33.999
"ITA","Italy","ALB","Albania",30617,2018,"HS12",87.851
"ITA","Italy","ARE","United Arab Emirates",30616,2018,"HS12",3.385
"ITA","Italy","ARE","United Arab Emirates",30617,2018,"HS12",1.288
"ITA","Italy","ARE","United Arab Emirates",30626,2018,"HS12",0.122
"ITA","Italy","ARE","United Arab Emirates",30627,2018,"HS12",1.31
"ITA","Italy","ARE","United Arab Emirates",160521,2018,"HS12",1
"ITA","Italy","ARE","United Arab Emirates",160529,2018,"HS12",4.743
"ITA","Italy","ARM","Armenia",160529,2018,"HS12",0.118
"ITA","Italy","AUT","Austria",30616,2018,"HS12",4.382
"ITA","Italy","AUT","Austria",30617,2018,"HS12",58.304
"ITA","Italy","AUT","Austria",30626,2018,"HS12",0.081
"ITA","Italy","AUT","Austria",30627,2018,"HS12",0.561
"ITA","Italy","AUT","Austria",160521,2018,"HS12",3.875
"ITA","Italy","AUT","Austria",160529,2018,"HS12",1.794
"ITA","Italy","BEL","Belgium",30617,2018,"HS12",8.649
"ITA","Italy","BEL","Belgium",160521,2018,"HS12",0.618
"ITA","Italy","BEL","Belgium",160529,2018,"HS12",0.013
"ITA","Italy","BGR","Bulgaria",30616,2018,"HS12",0.192
"ITA","Italy","BGR","Bulgaria",30617,2018,"HS12",1.302
"ITA","Italy","BGR","Bulgaria",160521,2018,"HS12",0.001
"ITA","Italy","BHS","Bahamas",30616,2018,"HS12",0.283
"ITA","Italy","CAN","Canada",30627,2018,"HS12",0.054
"ITA","Italy","CAN","Canada",160521,2018,"HS12",0.305
"ITA","Italy","CAN","Canada",160529,2018,"HS12",6.336
"ITA","Italy","CHE","Switzerland",30616,2018,"HS12",2.609
"ITA","Italy","CHE","Switzerland",30617,2018,"HS12",41.499
"ITA","Italy","CHE","Switzerland",30626,2018,"HS12",0.146
"ITA","Italy","CHE","Switzerland",30627,2018,"HS12",2.045
"ITA","Italy","CHE","Switzerland",160521,2018,"HS12",0.269
"ITA","Italy","CHE","Switzerland",160529,2018,"HS12",14.875
"ITA","Italy","CHN","China",30616,2018,"HS12",1.139
"ITA","Italy","CHN","China",30617,2018,"HS12",3.601
"ITA","Italy","CHN","China",30627,2018,"HS12",3.522
"ITA","Italy","CHN","China",160529,2018,"HS12",0.214
"ITA","Italy","CMR","Cameroon",160521,2018,"HS12",0.099
"ITA","Italy","CPV","Cape Verde",30617,2018,"HS12",1.838
"ITA","Italy","CYP","Cyprus",30616,2018,"HS12",0.96
"ITA","Italy","CYP","Cyprus",160521,2018,"HS12",0.648
"ITA","Italy","CYP","Cyprus",160529,2018,"HS12",1.429
"ITA","Italy","CZE","Czechia",30616,2018,"HS12",0.016
"ITA","Italy","CZE","Czechia",30617,2018,"HS12",16.431
"ITA","Italy","CZE","Czechia",30626,2018,"HS12",0.003
"ITA","Italy","CZE","Czechia",30627,2018,"HS12",0.017
"ITA","Italy","CZE","Czechia",160521,2018,"HS12",0.097
"ITA","Italy","CZE","Czechia",160529,2018,"HS12",1.022
"ITA","Italy","DEU","Germany",30616,2018,"HS12",0.225
"ITA","Italy","DEU","Germany",30617,2018,"HS12",111.961
"ITA","Italy","DEU","Germany",30626,2018,"HS12",0.307
"ITA","Italy","DEU","Germany",30627,2018,"HS12",4.795
"ITA","Italy","DEU","Germany",160521,2018,"HS12",5.005
"ITA","Italy","DEU","Germany",160529,2018,"HS12",4.965
"ITA","Italy","DJI","Djibouti",30617,2018,"HS12",0.264
"ITA","Italy","DNK","Denmark",30616,2018,"HS12",0.068
"ITA","Italy","DNK","Denmark",30617,2018,"HS12",7.159
"ITA","Italy","DNK","Denmark",160521,2018,"HS12",0.636
"ITA","Italy","DNK","Denmark",160529,2018,"HS12",0.106
"ITA","Italy","ESP","Spain",30616,2018,"HS12",15.847
"ITA","Italy","ESP","Spain",30617,2018,"HS12",1475.18
"ITA","Italy","ESP","Spain",30626,2018,"HS12",14.55
"ITA","Italy","ESP","Spain",30627,2018,"HS12",27.729
"ITA","Italy","ESP","Spain",160521,2018,"HS12",5.311
"ITA","Italy","ESP","Spain",160529,2018,"HS12",0.483
"ITA","Italy","EST","Estonia",30616,2018,"HS12",0.959
"ITA","Italy","EST","Estonia",30617,2018,"HS12",1.019
"ITA","Italy","FIN","Finland",30616,2018,"HS12",0.651
"ITA","Italy","FIN","Finland",30617,2018,"HS12",1.848
"ITA","Italy","FIN","Finland",160521,2018,"HS12",0.247
"ITA","Italy","FIN","Finland",160529,2018,"HS12",0.005
"ITA","Italy","FRA","France",30616,2018,"HS12",26.361
"ITA","Italy","FRA","France",30617,2018,"HS12",97.551
"ITA","Italy","FRA","France",30626,2018,"HS12",0.283
"ITA","Italy","FRA","France",30627,2018,"HS12",0.194
"ITA","Italy","FRA","France",160521,2018,"HS12",2.38
"ITA","Italy","FRA","France",160529,2018,"HS12",6.605
"ITA","Italy","GBR","United Kingdom",30616,2018,"HS12",0.742
"ITA","Italy","GBR","United Kingdom",30617,2018,"HS12",38.707
"ITA","Italy","GBR","United Kingdom",30626,2018,"HS12",19.343
"ITA","Italy","GBR","United Kingdom",30627,2018,"HS12",0.467
"ITA","Italy","GBR","United Kingdom",160521,2018,"HS12",0.046
"ITA","Italy","GBR","United Kingdom",160529,2018,"HS12",0.163
"ITA","Italy","GRC","Greece",30616,2018,"HS12",162.752
"ITA","Italy","GRC","Greece",30617,2018,"HS12",94.744
"ITA","Italy","GRC","Greece",30627,2018,"HS12",0.346
"ITA","Italy","GRC","Greece",160521,2018,"HS12",0.001
"ITA","Italy","GRC","Greece",160529,2018,"HS12",1.72
"ITA","Italy","HRV","Croatia",30616,2018,"HS12",94.051
"ITA","Italy","HRV","Croatia",30617,2018,"HS12",110.572
"ITA","Italy","HRV","Croatia",30626,2018,"HS12",7.461
"ITA","Italy","HRV","Croatia",30627,2018,"HS12",12.117
"ITA","Italy","HRV","Croatia",160521,2018,"HS12",0.658
"ITA","Italy","HRV","Croatia",160529,2018,"HS12",2.252
"ITA","Italy","HUN","Hungary",30616,2018,"HS12",0.944
"ITA","Italy","HUN","Hungary",30617,2018,"HS12",94.181
"ITA","Italy","HUN","Hungary",30626,2018,"HS12",2.32
"ITA","Italy","HUN","Hungary",30627,2018,"HS12",0.012
"ITA","Italy","HUN","Hungary",160521,2018,"HS12",1.497
"ITA","Italy","HUN","Hungary",160529,2018,"HS12",4.13
"ITA","Italy","IND","India",30617,2018,"HS12",6.977
"ITA","Italy","IRL","Ireland",30617,2018,"HS12",0.159
"ITA","Italy","IRL","Ireland",160521,2018,"HS12",0.029
"ITA","Italy","IRL","Ireland",160529,2018,"HS12",1.382
"ITA","Italy","JOR","Jordan",160529,2018,"HS12",0.176
"ITA","Italy","KOR","South Korea",160529,2018,"HS12",0.049
"ITA","Italy","KWT","Kuwait",30617,2018,"HS12",0.283
"ITA","Italy","KWT","Kuwait",160529,2018,"HS12",0.033
"ITA","Italy","LBN","Lebanon",30617,2018,"HS12",0.22
"ITA","Italy","LBN","Lebanon",160529,2018,"HS12",0.247
"ITA","Italy","LBY","Libya",30617,2018,"HS12",1.815
"ITA","Italy","LTU","Lithuania",30617,2018,"HS12",0.707
"ITA","Italy","LVA","Latvia",30617,2018,"HS12",4.862
"ITA","Italy","LVA","Latvia",30627,2018,"HS12",0.005
"ITA","Italy","LVA","Latvia",160521,2018,"HS12",0.074
"ITA","Italy","LVA","Latvia",160529,2018,"HS12",0.038
